query,ground_truths,result,source_documents
What is the purpose of a correlogram?,"A correlogram is used to visualize correlation coefficients for multiple variables, allowing for quick determination of relationships, their strength, and direction.","The purpose of a correlogram is to visualize the calculated correlation coefficients for more than two variables. It helps to determine whether there is a relationship between the variables and provides information about the strength and direction of the relationship. By creating a correlogram, you can quickly identify patterns and dependencies in your data.","[Document(page_content='much more informative and attractive.\n\n\n== Correlogram ==\n=== Definition ===\nThe correlogram visualizes the calculated correlation coefficients for more than two variables. You can quickly determine whether there is a relationship between the variables or not. The different colors give you also the strength and the direction of the relationship. To create such a correlogram, you need to install the R package <syntaxhighlight lang=""R"" inline>corrplot</syntaxhighlight> and import the library. Before we start to create and customize the correlogram, we can calculate the correlation coefficients of the variables and store it in a variable. It is also possible to calculate it when creating the plot, but this makes your code more clear.\n\n=== R Code ===\n<syntaxhighlight lang=""R"" line>\nlibrary(corrplot)\ncorrelations <- cor(mtcars)\n</syntaxhighlight>\n\nClear and meaningful coding and plots are important. In order to achieve this, we have to change the names of the variables'), Document(page_content='""Gears"", ""Carburetors"")\n</syntaxhighlight>\n[[File:correlogram.png|500px|thumb|right|Fig.5]]\nNow, we are ready to customize and plot the correlogram.\n<syntaxhighlight lang=""R"" line>\n# Fig.5\ncorrplot(correlations,\n         method = ""circle"",\n         type = ""upper"",\n         order = ""hclust"",\n         tl.col = ""black"",\n         tl.srt = 45,\n         tl.cex = 0.6)\n</syntaxhighlight>\n\nThe parameters are different from the previous scatter plots. Obviously, here you need the corrplot() function and define your parameters, regarding'), Document(page_content=""ist. \n\nEine Korrelationsanalyse hilft uns, solche Schwankungen in der Datenbeziehung zu erkennen, und wir sollten die Korrelationskoeffizienten und die Richtung der Beziehung für verschiedene Teile der Daten betrachten. Oft gibt es eine stärkere Beziehung in Teilen des Datensatzes und eine schwächere Beziehung in anderen Teilen des Datensatzes. Diese Unterschiede sind wichtig, da sie auf zugrunde liegende Einflussvariablen oder Faktoren hindeuten, die wir noch nicht verstanden haben.\n\n[[File:Correlation coefficient examples.png|600px|thumb|center|'''Beispiele für unterschiedliche Korrelationskoeffizienten.''' Source: Wikipedia, Kiatdd, CC BY-SA 3.0]]\n<br>\n\n\n== Kausalität ==\nWie soll man hier Anfang und Ende finden?\n\n'''Kausalität ist eines der am meisten"")]"
What is telemetry?,Telemetry is a method used in wildlife ecology that uses radio signals to gather information about an animal.,"Telemetry is a method used to gather information about an animal by using radio signals from or to a device carried by the animal. It has been used in wildlife ecology for decades and involves tracking the movement patterns of animals, such as birds. Telemetry can be used to study various aspects of animal behavior, including nesting behavior and distribution patterns of infectious diseases in migratory species.","[Document(page_content='in meaningful ways. This trend of increasing citizen participation is thus likely to continue.\n\nTelemetry is another method that was further developed in recent years, although it has been used already for decades in wildlife ecology. Telemetry is “the system of determining information about an animal through the use of radio signals from or to a device carried by the animal” (11). For birds, this method can be applied in areas ranging in size from restricted breeding territories of resident bird species to movement patterns of international migratory species. Also, the distribution patterns of infectious diseases of migratory species can be tracked (11). However, for some birds, negative effects on nesting behavior were observed (12). \n\n== Key publications ==\n=== Theoretical ===\n\nFuller, R. J., & Langslow, D. R. (1984). Estimating numbers of birds by point counts: how long should counts last?. Bird study, 31(3), 195-202.\nSutherland, W. J.,'), Document(page_content='THIS ARTICLE IS STILL IN EDITING MODE\n==What is Time Series Data==\nTime series data is a sequence of data points collected at regular intervals of time. It often occurs in fields like engineering, finance, or economics to analyze trends and patterns over time. Time series data is typically numeric data, for example, the stock price of a specific stock, sampled at an hourly interval, over a time frame of several months. It could also be sensory data from a fitness tracker, sampling the heart rate every 30 seconds, or a GPS track of the last run.\nIn this article, we will see examples from a household energy consumption dataset having data for longer than a year, obtained from [https://www.kaggle.com/datasets/jaganadhg/house-hold-energy-data Kaggle] (Download date: 20.12.2022). \n\n<syntaxhighlight lang=""Python"" line>\nimport numpy as np ## to prepare your data\nimport pandas as pd ## to prepare'), Document(page_content='if its performance at tasks in \'\'\'T\'\'\', as measured by \'\'\'P\'\'\', improves with experience \'\'\'E\'\'\'.""[3]\n\nIf you deconstruct this definition, here is what you have:\n* \'\'\'Task (T)\'\'\' is what we want the Machine Learning algorithm to be able to perform once the learning process has finished. Usually, this boils down to predicting a value ([[Regression Analysis|regression]]), deciding in which category or group a given data falls into (classification/clustering), or solve problems in an adaptive way (reinforcement learning).\n* \'\'\'Experience (E)\'\'\' is represented by the data on which the learning is to be based. The data can either be structured - in a tabular format (eg. excel files) - or unstructured - images, audio files, etc.\n* \'\'\'Performance measure (P)\'\'\' is a metric, or a set of metrics, that is used to evaluate the efficacy of the learning process and the ""learned"" algorithm.')]"
What is a common reason for deviation from the normal distribution?,"A common reason for deviation from the normal distribution is human actions, which have caused changes in patterns such as weight distribution.","A common reason for deviation from the normal distribution is the complexity of the world and the effects of human activities. Factors such as changes in the environment, societal influences, and individual differences can all contribute to deviations from the normal distribution. For example, the weight distribution of the human population across the globe does not follow a normal distribution due to various factors.","[Document(page_content=""is large enough. Consequently, much of the probabilistic statistics is built on the normal distribution.\n\n\n==== Why some distributions are skewed ====\n[[File:SkewedDistribution.png|thumb|500px|right|'''Data can be skewed.''' These graphs show you how distributions can differ according to mode, median and mean of the displayed data.]]\n\nThe most abundant reason for a deviance from the normal distribution is us. We changed the planet and ourselves, creating effects that may change everything, up to the normal distribution. Take [https://link.springer.com/content/pdf/10.1186/1471-2458-12-439.pdf weight]. Today the human population shows a very complex pattern in terms of weight distribution across the globe, and there are many reasons why the weight distribution does not follow a normal distribution. There is no such thing as a normal weight, but studies from indigenous communities show a normal distribution in the weight found in their populations. Within our wider world, this""), Document(page_content=""phenomena we can observe follow a normal distribution.''' The fact that many do not want this to be true is I think associated to the fact that it makes us assume that the world is not complex, which is counterintuitive to many. While I believe that the world can be complex, there are many natural laws that explain many phenomena we investigate. The Gaussian [https://www.youtube.com/watch?v=mtbJbDwqWLE normal distribution] is such an example. [https://studiousguy.com/real-life-examples-normal-distribution/ Most things] that can be measured in any sense (length, weight etc.) are normally distributed, meaning that if you measure many different items of the same thing, the data follows a normal distribution. \n\nThe easiest example is [https://statisticsbyjim.com/basics/normal-distribution/ tallness of people]. While there is a gender difference in terms of height, all people that would identify as e.g.""), Document(page_content=""you can find the normal distribution even at a 10DM bill.''']]\n\n\n==== Sample size matters ====\n[[File:NormalDistributionSampleSize.png|thumb|500px|right|'''Sample size matters.''' As these five plots show, bigger samples will more likely show a normal distribution.]]\n\nMost things in their natural state follow a normal distribution. If somebody tells you that something is not normally \ndistributed, this person is either very clever or not very clever. A [https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3915399/ small sample] can hamper you from finding a normal distribution. '''If you weigh five people you will hardly find a normal distribution, as the sample is obviously too small.''' While it may seem like a magic trick, it is actually true that many phenomena that can be measured will follow the normal distribution, at least when your sample is large enough. Consequently, much of the probabilistic statistics is built on the normal distribution.\n\n\n===="")]"
How can the Shapiro-Wilk test be used in data distribution?,"The Shapiro-Wilk test can be used to check for normal distribution in data. If the test results are insignificant (p-value > 0.05), it can be assumed that the data is normally distributed.","The Shapiro-Wilk test is used to determine if a given dataset follows a normal distribution. It is a statistical test that assesses the null hypothesis that the data is normally distributed. The test calculates a test statistic and a p-value. If the p-value is greater than a chosen significance level (usually 0.05), then we fail to reject the null hypothesis and conclude that the data is normally distributed. On the other hand, if the p-value is less than the significance level, we reject the null hypothesis and conclude that the data is not normally distributed.","[Document(page_content=""to make sure, that the data is normally distributed, you can use the shapiro wilk test\n\nshapiro.test(log_edu)\n\n# and as the p-value is higher than 0.05, log_edu is normally distributed\n\n</syntaxhighlight>\n\n====The Pareto distribution====\n[[File:Bildschirmfoto 2020-04-08 um 12.28.46.png|thumb|300px|'''The Pareto distribution can also be apllied when we are looking at how wealth is spread across the world.''']]\n\n'''Did you know that most people wear 20 % of their clothes 80 % of their time?''' This observation can be described by the [https://www.youtube.com/watch?v=EAynHZE-lK4 Pareto distribution]. For many phenomena that describe proportion within a given population, you often find that few make a lot, and many make few things. Unfortunately this is often the case for workloads, and we""), Document(page_content=""continuous distributions. The distribution describes how the means of small samples of a normal distribution are distributed around the distributions true mean. The locations ''x'' of the means of samples with size n and ''ν = n−1'' degrees of freedom are distributed according to the following probability distribution function:\n[[File:prbdistribution.png|700px|frameless|center]]\nThe gamma function:\n[[File:prbdistribution1.png|700px|frameless|center]]\nFor integer values:\n[[File:prbdistribution2.png|700px|frameless|center]]\nThe t-distribution is symmetric and approximates the normal distribution for large sample sizes.\n\n==t-test==\nTo compare the mean of a distribution with another distributions mean or an arbitrary value μ, a t-test can be used. Depending on the kind of t-test to be conducted, a different t-statistic has to be used. The t-statistic is a random variable which is distributed according to the t-distribution,""), Document(page_content=""716 160 567 305 715 444 859 302 [[Simple_Statistical_Tests#Most_relevant_simple_tests|t-Test]]\n</imagemap>\n\n'''How do I know?'''\n* Variance in the data is the measure of dispersion: how much the data spreads around the mean? Use an f-Test to check whether the variances of the two datasets are equal. The key R command for an f-test is <code>var.test()</code>. If the rest returns insignificant results (>0.05), we can assume equal variances. Check the [[Simple_Statistical_Tests#f-test|f-Test]] entry to learn more.\n* If the variances of your two datasets are equal, you can do a Student's t-test. By default, the function <code>t.test()</code> in R assumes that variances differ, which would require a Welch t-test. To do a Student t-test instead, set"")]"
Why is the Delphi method chosen over traditional forecasting methods?,The Delphi method is chosen over traditional forecasting methods due to a lack of empirical data or theoretical foundations to approach a problem. It's also chosen when the collective judgment of experts is beneficial to problem-solving.,"The Delphi method is chosen over traditional forecasting methods for several reasons:

1. Lack of data: The Delphi method was originally developed to address situations where there is a lack of empirical data or theoretical foundations to approach a problem. It can be used when traditional forecasting methods cannot be applied due to a lack of available data.

2. Subjective judgment: The Delphi method allows for the collective subjective judgment of experts to be incorporated into the forecasting process. This can be beneficial when expert opinions and insights are valuable for problem-solving.

3. Consensus-building: The Delphi method facilitates consensus-building among participants. Through multiple rounds of feedback and","[Document(page_content='and thus facilitates consensus. The participants may also provide reasons for their positions (5, 6). Again, the results are analyzed. The process continues in several rounds (typically 2-5) until a satisfactory degree of consensus among all participants is reached (2-6).\n\n4. Finally, the results of the process are summarized and evaluated for all participants (4).\n\n\n== Strengths & Challenges ==\nThe literature indicates a variety of benefits that the Delphi method offers. \n* Delphi originally emerged due to a lack of data that would have been necessary for traditional forecasting methods. To this day, such a lack of empirical data or theoretical foundations to approach a problem remains a reason to choose Delphi. Delphi may also be an appropriate choice if the collective subjective judgment by the experts is beneficial to the problem-solving process (2, 4, 5, 6).\n* Delphi can be used as a form of group counseling when other forms, such as face-to-face interactions between'), Document(page_content='""Delphi group improved between rounds 1 and 3 in 13 of the questions.""\'\'\' (p.320). They also found that ""[d]isagreeing with the rest of the group increased the probability of adopting a new opinion, which was usually an improvement"" (p.322) and that the Delphi process ""clearly outperformed simple trend extrapolations based on the assumption that the growth rates observed in the past will continue in the future"", which they had calculated prior to the Delphi (p.324). Based on the post-Delphi survey answers, and the results for the 15 variables, the researchers further inferred that ""paying attention to each others\' answers made the forecasts more accurate"" (p.320), and that the participants were well able to assess the accuracy of their own estimates. The researchers calculated many more measures and a comparison to a non-Delphi forecasting round, which you can read more about in the publication. Overall, this'), Document(page_content=""Report on a long-range forecasting study. RAND document P-2982.\nThe report that popularized ''Delphi'' outside of the military defense field.\n\n\n== References ==\n* (1) Dalkey, N. Helmer, O. 1963. ''An experimental application of the Delphi method to the use of experts.'' Management Science 9(3). 458-467.\n* (2) Rayens, M.K. Hahn, E.J. 2000. ''Building Consensus Using the Policy Delphi Method''. Policy, Politics, & Nursing Practice 1(4). 308-315.\n* (3) Okoli, C. Pawlowski, S.D. 2004. ''The Delphi Method as a Research Tool: An Example, Design Considerations and Applications.'' Information & Management 42(1). 15-29.\n* (4) Linstone, H. Turoff, M. 1975."")]"
What is the main goal of Sustainability Science and what are the challenges it faces?,"The main goal of Sustainability Science is to develop practical and contexts-sensitive solutions to existent problems through cooperative research with societal actors. The challenges it faces include the need for more work to solve problems and create solutions, the importance of how solutions and knowledge are created, the necessity for society and science to work together, and the challenge of building an educational system that is reflexive and interconnected.","The main goal of Sustainability Science is to address complex sustainability challenges by integrating knowledge from various disciplines and stakeholders. It aims to generate actionable knowledge and solutions that can contribute to sustainable development.

However, Sustainability Science also faces several challenges. Some of these challenges include:

1. Complexity: Sustainability issues are often complex and interconnected, requiring a holistic and systems-based approach to understand and address them effectively.

2. Interdisciplinarity: Sustainability Science requires collaboration and integration of knowledge from different disciplines, which can be challenging due to differences in language, methodologies, and epistemologies.

3. Stakeholder engagement: Engaging diverse stakeholders, including policymakers,","[Document(page_content=""and challenges.'' Sustainability Science 7. 25-43.\n\nDefila, R. Di Giulio, A. (eds). 2018. ''Transdisziplinär und transformativ forschen. Eine Methodensammlung.'' Springer VS.\n\nBrandt et al. 2013. ''A review of transdisciplinary research in sustainability science.'' Ecological Economics 92. 1-15.\n\nGAIA Special Episode ''Labs in the Real World - Advancing Transdisciplinarity and Transformations''. \n\nGibbons, M. (ed.) 1994. ''The new production of knowledge: The dynamics of science and research in contemporary societies.'' SAGE.\n\nWiek, A. and Lang D.J., 2016. ''Transformational Sustainability Research Methodology''. In: Heinrichs, H. et al. (eds.). 2016. ''Sustainability Science''. Dordrecht: Springer Netherlands.\n\n\n== Quellen ==\n*""), Document(page_content=""2013, where a general introduction to the research landscape of transdisciplinary research in sustainability science is given. More will follow later on such approaches, and so much more still has to follow in science overall, since the declared distinction of science being in an ivory tower is only slowly crumbling. We need to question this [[Levels of Theory|paradigm]], and [[Questioning the status quo in methods|be critical of the status quo of normal science]]. More knowledge is needed, and especially, different knowledge.\n\n== References ==\n* Wiek et al. 2011. ''Key competencies in sustainability: a reference framework for academic program development''. Sustainability Science 6. 203-218.\n* Caniglia, G., Luederitz, C., von Wirth, T., Fazey, I., Martín-López, B., Hondrila, K., König, A., von Wehrden, H., Schäpke, N.A.,""), Document(page_content=""in Heinrichs, H. et al. (eds.), 2016. Sustainability Science, Dordrecht: Springer Netherlands. Available at: http://link.springer.com/10.1007/978-‐94-‐017-‐7242-‐62.   \n\n\n== References ==\n* Lang et al. 2012. ''Transdisciplinary research in sustainability science: practice, principles, and challenges''.\n\n* Kates et al. 2015. ''Sustainability Science''.\n\n* Stock, P. Burton, R.J.F. 2011. ''Defining Terms for Integrated (Multi-Inter-Trans-Disciplinary Sustainability Research)''. Sustainability 3. 1090-1113.\n\n* Arnold, A. Piontek, F. ''Zentrale Begriffe im Kontext der Reallaborforschung.'' in: Defila, R. Di Giulio, A. (eds). 2018."")]"
Why are critical theory and ethics important in modern science?,"Critical theory and ethics are important in modern science because it is flawed with a singular worldview, built on oppression and inequalities, and often lacks the necessary link between empirical and ethical consequences.","Critical theory and ethics are important in modern science because they provide a necessary framework for researchers to consider the ethical implications and consequences of their work. Science, while valuable in generating knowledge, can often be limited in its perspective and fail to address broader societal issues. Critical theory allows researchers to critically examine the underlying assumptions and biases within scientific methods and systems, promoting a more holistic and inclusive approach. Ethics, on the other hand, helps researchers navigate the moral implications of their work and make informed decisions about the potential impacts on individuals, communities, and the environment. By integrating critical theory and ethics into scientific practice, researchers can strive for a more socially responsible","[Document(page_content=""that provides a singular and non-holistic worldview, and is widely built on oppression and inequalities. Consequently, the scientific system per se is flawed as its foundations are morally questionable, and often lack the necessary link between the empirical and the ethical consequences of science. Critical theory and ethics are hence the necessary precondition we need to engage with as researchers continuously.\n\n'''Interaction of scientific methods with philosophy and society'''\nScience is challenged: while our scientific knowledge is ever-increasing, this knowledge is often kept in silos, which neither interact with other silos nor with society at large. Scientific disciplines should not only orientate their wider focus and daily interaction more strongly towards society, but also need to reintegrate the humanities in order to enable researchers to consider the ethical conduct and consequences of their research. \n\n* [[History of Methods]]\n* [[History of Methods (German)]]\n\n=== Methods in science ===\nA great diversity of methods exists in science, and no overview that is independent from a disciplinary bias exists to""), Document(page_content='well as other current developments of philosophy can be seen as a thriving towards an integrated and holistic philosophy of science, which may ultimately link to an overaching theory of ethics (Parfit). If the empirical and the critical inform us, then both a philosophy of science and ethics may tell us how we may act based on our perceptions of reality.\n\n== Further Information ==\n[https://www.thoughtco.com/critical-theory-3026623 Some words on Critical Theory]<br>\n[https://www.newworldencyclopedia.org/entry/Critical_realism#Contemporary_critical_realism A short entry on critical realism]\n----\n[[Category:Normativity of Methods]]\n\nThe [[Table_of_Contributors|author]] of this entry is Henrik von Wehrden.'), Document(page_content='associate empirical research and its biases to the three general foundational theories of philosophy - reason, social contract and utilitatrianism -, we should still take this into account, least of all at it leads us to one of the most important developments of the 20th century: Critical Theory.\n\n== Critical Theory and Bias ==\nOut of the growing empiricism of the enlightenment there grew a concern which we came to call Critical Theory. At the heart of critical theory is the focus on critiquing and changing society as a whole, in contrast to only observing or explaining it. Originating in Marx, Critical Theory consists of a clear distancing from previous theories in philosophy - or associated with the social - that try to understand or explain. By embedding society in its historical context (Horkheimer) and by focussing on a continuous and interchanging critique (Benjamin) Critical Theory is a first and bold step towards a more holistic perspective in science. Remembering the Greeks and also some Eastern thinkers, one could')]"
What is system thinking?,"System thinking is a method of investigation that considers interactions and interdependencies within a system, instead of breaking it into parts.","System thinking is a scientific approach to understanding and organizing systems. It involves analyzing the structures and causal relationships within a system to gain insights and solve problems. System thinking recognizes that social systems, such as organizations or ecosystems, are complex and include diverse perspectives and interests. It emphasizes the interconnectedness and interdependence of different components within a system. System thinking also involves considering the boundaries of a system and how it interacts with other systems.","[Document(page_content='2010, p.143). SST is defined by a systemic and iterative approach to understanding the world and acknowledges that social systems include diverse sets of worldviews and interests (9). In SST, the observer interacts with the system they observe and cannot optimize it, but improve it through active involvement. In this view, a social organisation could be a \'system\'.\n\n[[File:Causal Loop Diagram - Hard vs Soft.png|450px|thumb|right|\'\'\'Hard System Thinking and Soft System Thinking\'\'\' according to Checkland. Source: Checkland 2000, p.18]]\n\nSystem Thinking (especially HST) finds concrete applications in science through two concepts that it builds upon: \'\'System Analysis\'\' and \'\'System Dynamics\'\' (1).\n\n\'\'System Analysis\'\' ""(...) is about discovering organisational structures in systems and creating insights into the organisation of causalities. It is about taking a problem apart and reassembling it in order to understand its components and feedback relationships."" (Haraldsson'), Document(page_content=""rain), conceptual (motivation) or real (harvest), quantifiable (money) or rather qualitative (well-being) (2). For example, a system could be a tree, with the leaves, the stem and such elements interacting with each other, but also the forest in which our tree interacts with the soil, the weather, other plants, animals and inanimate objects. The system could also be the globe, where this forest interacts with other ecosystems, or the system in which Planet Earth interacts with the rest of the universe - our solar system. For more background on the definition of System Boundaries, please refer to [[System Boundaries|this entry.]]\n\n'''The system is at the basis of System Thinking.''' System Thinking is a form of scientific approach to organizing and understanding 'systems' as well as solving questions related to them. It can be said that every creation of a (scientific) model of a system is an expression of System Thinking, but there is more to System""), Document(page_content=""'''In short:''' Based on the idea of System Thinking, this entry discusses how to properly draw boundaries in systems.\n\n'''[[System Thinking & Causal Loop Diagrams|System thinking]] has emerged during the last decades as one of the most important approaches in sustainability science.''' Originating in the initial system theory, several conceptual frameworks and data analysis methodologies have been developed that aim to generate a better understanding of the interactive dynamics within a typically spatially bound system. While much attention has been hence drawn to a better theory development and subsequent application within a defined setting, less attention has been aimed at a definition of system boundaries. \n\n== The problem with System Boundaries ==\nWhile boundaries of some isolated systems as well as simple theoretical models can be rather clearly defined, much attention of the recent literature has actually focussed on the effects that systemic interactions create across distances, which have historically been considered separate (see for example [['https://www.ncdc.noaa.gov/teleconnections/'|'teleconnections']]"")]"
What is the main principle of the Feynman Method?,The main principle of the Feynman Method is that explaining a topic to someone is the best way to learn it.,"The main principle of the Feynman Method is that teaching or explaining a topic to someone else is the best way to learn and understand it yourself. By attempting to explain a topic in simple terms, without relying on technical jargon, you can identify gaps in your own understanding and fill them in. This process helps you obtain a profound understanding of the topic and enables you to explain it to anyone.","[Document(page_content='Richard Feynman, is a learning technique that builds on the idea that explaining a topic to someone is the best way to learn it. This approach helps us better understand what we are learning, and not just memorize technical terms. This way, we can more easily transfer our new knowledge to unknown situations.\n\n== Goals ==\n* Obtain a profound understanding of any topic.\n* Learn more quickly and with more depth.\n* Become able to explain any given topic to anyone.\n\n== Getting Started ==\nThe Feynman method is a simple, circular process:\n\n# \'\'\'Select the topic you want to learn more about.\'\'\' This can be something you need to learn for an exam, or something you are just interested in knowing more about. Don\'t go to broad - focus on a specific topic. You will not be able to explain ""Economics"" or ""Physics"" in one go.\n# \'\'\'Find someone to talk to\'\'\'. Ideally, this person does not know anything about this topic. If you'), Document(page_content='{|class=""wikitable"" style=""text-align: center; width: 100%""\n! colspan = ""4"" | Type !! colspan = ""4"" | Team Size\n|-\n| [[:Category:Collaborative Tools|Collaborative Tools]] || [[:Category:Software|Software]] || \'\'\'[[:Category:Personal Skills|Personal Skills]]\'\'\' || \'\'\'[[:Category:Productivity Tools|Productivity Tools]]\'\'\' || \'\'\'[[:Category:Team Size 1|1]]\'\'\' || [[:Category:Team Size 2-10|2-10]] || [[:Category:Team Size 11-30|11-30]] || [[:Category:Team Size 30+|30+]]\n|}\n\n== What, Why & When ==\n\n\'\'Teaching is the best way to learn.\'\'\n\nThe Feynman Method, named after famous physician Richard Feynman, is a learning technique that builds on the idea that explaining a topic to someone'), Document(page_content=""'''Have a look at your notes and try to find more information.''' Read scientific publications, Wikipedia entries or dedicated books; watch documentaries or YouTube videos - have a look at everything that may help you better understand the topic, and fill your knowledge gaps. Pay attention to the technical terms that you used, and find better ways to explain these things without relying on the terms.\n# '''Now explain the topic again.''' Possibly you can speak to the same person as previously. Did they understood you better now? Were you able to explain also those parts that you could not properly explain before? There will likely still be some gaps, or unclear spots in your explanation. This is why the Feynman method is circular: go back to the second step of taking notes, and repeat until you can confidently explain the topic to anyone, and they will understand it. Now you have also understood it. Congratulations!\n\n== Links & Further Reading ==\n*"")]"
What is the difference between fixed and random factors in ANOVA designs?,"Fixed effects (or fixed factors) are the focus of the study, while random effects (or random factors) are aspects we want to ignore. In medical trials, whether someone smokes is usually a random factor, unless the study is specifically about smoking. Factors in a block design are typically random, while variables related to our hypothesis are fixed.","In ANOVA designs, fixed factors are variables that we want to study and include in our analysis. They represent factors that we are specifically interested in and want to examine their effects on the outcome variable. On the other hand, random factors are variables whose variance we want to ignore or control for. They are often used to account for sources of variability that are not of primary interest in the study. Random factors are typically included in the analysis to reduce the impact of their variability on the outcome variable. The distinction between fixed and random factors is determined by the researcher and depends on the specific research question and design of the study.","[Document(page_content='fixed or a random] factor is often difficult to consider. Generally, fixed effects are about what we want to find out, while random effects are about aspects which variance we explicitly want to ignore, or better, get rid of. However, it is our choice and part of our design whether a factor is random or fixed. Within most medical trials the information whether someone smokes or not is a random factor, since it is known that smoking influences much of what these studies might be focusing about. This is of course different if these studies focus explicitly on the effects of smoking. Then smoking would be a fixed factor, and the fact whether someone smokes or not is part of the research. Typically, factors that are part of a block design are random factors, and variables that are constructs relating to our hypothesis are fixed variables. To this end, it is helpful to consult existing studies to differentiate between [https://www.youtube.com/watch?v=Vb0GvznHf8U random and'), Document(page_content='we have a minimum adequate model, we might want to check the explained variance as well as the unexplained variance. Within a block experiment we may want to check how much variance is explained on a block level. In a nested experiment, the explained variance among all levels should be preferably checked. \nIn a last step, it could be beneficial to check the residuals across all factor levels. While this is often hampered by a smaller sample size, it might be helpful to understand the behaviour of the model, especially when initial inspection in a boxplot showed flaws or skews in the distribution.\n\n==Fixed effects vs. Random effects==\n[[File:Smoking trooper.jpg|thumb|right|If smoking is a fixed or a random effect depends on the study design]]\nWithin [[ANOVA]] designs, the question whether a variable is a [https://web.ma.utexas.edu/users/mks/statmistakes/fixedvsrandom.html fixed or a random] factor is often difficult to consider.'), Document(page_content='to correct for so called random factors, which are elements for which the variance is calculated out of the ANOVA model. This allows for instance to increase the sample size to minimise the effects of the variance in an agricultural experiment which is being conducted on several agricultural fields. In this example, agricultural fields are then included as block factor, which allows to minimise the variance inferred by these replications. Hence, the variance of the agricultural fields is tamed by a higher number of replicates. This led to the ANOVA becoming one of the most relevant methods in statistics, yet recent developments such as the reproducibility crisis in psychology highlight that care needs to be taken to not overplay ones hand. Preregistering hypotheses and more recognition of the [[Limitations of Statistics|limitations]] of such designs currently pave a path towards a more critical future of statistical designs. \n\nAnother development that emerged during the last decades is the conducting of so called real-world experiments, which are often singular case studies')]"
What is the replication crisis and how does it affect modern research?,"The replication crisis refers to the inability to reproduce a substantial proportion of modern research, affecting fields like psychology, medicine, and economics. This is due to statistical issues such as the arbitrary significance threshold of p=0.05, flaws in the connection between theory and methodological design, and the increasing complexity of statistical models.","The replication crisis refers to a situation in which a significant portion of modern research, including landmark papers, cannot be replicated or reproduced. This means that when other researchers attempt to repeat the experiments or studies, they are unable to obtain the same results. The replication crisis affects various fields, including psychology, medicine, and economics. It has several implications for modern research. Firstly, it raises concerns about the reliability and validity of scientific findings. If results cannot be replicated, it calls into question the accuracy and generalizability of the original findings. Secondly, it highlights flaws in research practices, such as biased statistical designs and the publication bias of only reporting","[Document(page_content='of landmark papers- failed spectacularly. In other words, a substantial proportion of modern research cannot be reproduced. This crisis affects many arenas in sciences, among them psychology, medicine, and economics. While much can be said about the roots and reasons of this crisis, let us look at it from a statistical standpoint. First of all, at a threshold of p=0.05, a certain arbitrary amount of models can be expected to be significant purely by chance. Second, studies are often flawed through the connection between theory and methodological design, where for instance much of the dull results remains unpublished, and statistical designs can biased towards a specific results. Third, statistics slowly eroded into a culture where more complex models and the rate of statistical fishing increased. Here, a preregistration of your design can help, which is often done now in psychology and medicine. Researchers submit their study design to an external platform before they conduct their study, thereby safeguarding from later manipulation. Much can be said to'), Document(page_content='a myth at best. Take the example of one dominating [[Glossary|paradigm]] in science right now: Publish or perish. This paradigm highlights the current culture dominating most parts of science. If you do not produce a large amount of peer-reviewed publications, your career will not continue. This created quite a demand on statistics as well, and the urge to arrive at significant results that probably created frequent violations of Occam\'s razor (that is, things should be as complex as necessary, but as simple as possible). The reproducibility crisis in psychology is one example of these developments, yet all other disciplines building on statistics struggle to this end, too. Another problem is the fact that with this [[Questioning the status quo in methods|ever-increasing demand for ""scientific innovation""]], models evolve, and it is hard to catch up. \'\'\'Thus, instead of having robust and parsimonious models, there are more and more unsuitable and overcomplicated models.\'\'\' The'), Document(page_content='other fields] of production to thrive, but then also did medicine, [https://www.simplypsychology.org/milgram.html psychology], ecology and even [https://www.nature.com/articles/s41599-019-0372-0 economics] use experimental approaches to test specific questions. This systematic generation of knowledge triggered a revolution in science, as knowledge became subsequently more specific and detailed. Take antibiotics, where a wide array of remedies was successively developed and tested. This triggered the cascading effects of antibiotic resistance, demanding new and updated versions to keep track with the bacteria that are likewise constantly evolving. This showcases that while the field experiment led to many positive developments, it also created ripples that are hard to anticipate. There is an overall crisis in complex experiments that is called replication crisis. What is basically meant by that is that some possibilities to replicate the results of studies -often also of landmark papers- failed spectacularly. In other words, a substantial proportion of modern research cannot be')]"
