query,ground_truths,result,source_documents
What is the purpose of a correlogram?,"A correlogram is used to visualize correlation coefficients for multiple variables, allowing for quick determination of relationships, their strength, and direction."," The correlogram is a type of plot that visualizes the correlation coefficients between more than two variables. It can be quickly and more informative to determine whether there is a relationship between the variables or not, and the different colors give you also the strength and direction of the relationship. To create a correlogram, you need to install the R package corrplot and import the library, calculate the correlation coefficients of the variables, and customize and plot the correlogram. The parameters for the plot are different from scatter plots. The correlation coefficients can be between -1 and +1, and it is an important method for","[Document(page_content='much more informative and attractive.\n\n\n== Correlogram ==\n=== Definition ===\nThe correlogram visualizes the calculated correlation coefficients for more than two variables. You can quickly determine whether there is a relationship between the variables or not. The different colors give you also the strength and the direction of the relationship. To create such a correlogram, you need to install the R package <syntaxhighlight lang=""R"" inline>corrplot</syntaxhighlight> and import the library. Before we start to create and customize the correlogram, we can calculate the correlation coefficients of the variables and store it in a variable. It is also possible to calculate it when creating the plot, but this makes your code more clear.\n\n=== R Code ===\n<syntaxhighlight lang=""R"" line>\nlibrary(corrplot)\ncorrelations <- cor(mtcars)\n</syntaxhighlight>\n\nClear and meaningful coding and plots are important. In order to achieve this, we have to change the names of the variables'), Document(page_content='""Gears"", ""Carburetors"")\n</syntaxhighlight>\n[[File:correlogram.png|500px|thumb|right|Fig.5]]\nNow, we are ready to customize and plot the correlogram.\n<syntaxhighlight lang=""R"" line>\n# Fig.5\ncorrplot(correlations,\n         method = ""circle"",\n         type = ""upper"",\n         order = ""hclust"",\n         tl.col = ""black"",\n         tl.srt = 45,\n         tl.cex = 0.6)\n</syntaxhighlight>\n\nThe parameters are different from the previous scatter plots. Obviously, here you need the corrplot() function and define your parameters, regarding'), Document(page_content=""da. Diese Richtung der Beziehung sagt viel darüber aus, wie zwei Variablen logisch miteinander verbunden sein könnten. Der normative Wert einer positiven oder negativen Beziehung hat in der Regel starke Implikationen, insbesondere wenn beide Richtungen theoretisch möglich sind. Deshalb ist es wichtig, die Richtung einer korrelativen Beziehung interpretieren zu können. \n\n'''2) Ist der Korrelationskoeffizient klein oder groß?''' Der Korrelationskoeffizient kann zwischen -1 und +1 liegen und ist ein wichtiges Maß für die Bewertung der Stärke einer statistischen Beziehung. Datenpunkte können in einem [[Correlation_Plots#Scatter_Plot|scatter plot]] stark streuen oder es kann eine eher lineare Beziehung bestehen - und alles dazwischen. Ein Beispiel für eine perfekte positive Korrelation (mit einem"")]"
What is telemetry?,Telemetry is a method used in wildlife ecology that uses radio signals to gather information about an animal.,"

'''Question:''' What is telemetry?

'''Helpful Answer:'''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''

''''''","[Document(page_content='if its performance at tasks in \'\'\'T\'\'\', as measured by \'\'\'P\'\'\', improves with experience \'\'\'E\'\'\'.""[3]\n\nIf you deconstruct this definition, here is what you have:\n* \'\'\'Task (T)\'\'\' is what we want the Machine Learning algorithm to be able to perform once the learning process has finished. Usually, this boils down to predicting a value ([[Regression Analysis|regression]]), deciding in which category or group a given data falls into (classification/clustering), or solve problems in an adaptive way (reinforcement learning).\n* \'\'\'Experience (E)\'\'\' is represented by the data on which the learning is to be based. The data can either be structured - in a tabular format (eg. excel files) - or unstructured - images, audio files, etc.\n* \'\'\'Performance measure (P)\'\'\' is a metric, or a set of metrics, that is used to evaluate the efficacy of the learning process and the ""learned"" algorithm.'), Document(page_content=""download the software; and there is also a mobile app. You just record the video and share the link and others can watch it online. There are voice transcripts, and you can share the video alongside a call-to-action, if you like.\n\n'''We found Loom to be helpful to convey a point to colleagues so that they can prepare for a meeting, or to quickly summarize our work for colleagues and others''', so that they can engage with the video whenever they find the time. Loom is easier than recording the video with external software, and sharing or re-uploading the created .mp4-file. As opposed to video-call screen-sharing, Loom can be used asynchronously.\n\n[https://www.loom.com/ Loom] is free for anyone and allows for 5-minute videos, up to 100 videos in total. There are paid options that allow for recordings of up to 45 minutes, and these are [https://www.loom.com/education free for educational""), Document(page_content=""with your notes to see if you have forgotten anything. This will then subsequently show you on which gaps you need to focus more.\n\nUseful tools can be using MindMaps or SpiderDiagrams, but also writing down bullet points, full texts or talking to a friend about it. If you happen to have an interim outage of friends, it is absolutely fine to talk to your chair or any other attentive listener that can't escape.<br>\n\n'''Elaboration'''<br>\nElaboration is the act of thoughtfully laying out a topic, talking about associations, explaining concepts, drawing connections to other knowledge and in general being very verbose about answering a question or talking about a topic. This can very much be combined with active recall (i.e. not using your notes for recapitulation). <br>\n\n'''Interleaving'''<br>\nInterleaving means to disperse the learning you're doing in a certain amount of time across several topics. It has been shown that this can"")]"
What is a common reason for deviation from the normal distribution?,"A common reason for deviation from the normal distribution is human actions, which have caused changes in patterns such as weight distribution."," The most common reason for deviation from the normal distribution is the complex effects of human activity on the natural world. For example, the weight distribution of the human population is not normally distributed due to the many reasons why weight distribution does not follow a normal distribution. While there are many natural laws that explain many phenomena, there are also many phenomena that are complex and do not follow a normal distribution. The Gaussian normal distribution is an example of a natural distribution that is normally distributed, but many things that can be measured in any sense are not normally distributed. Outliers can occur for a variety of reasons, such as measurement errors,","[Document(page_content=""is large enough. Consequently, much of the probabilistic statistics is built on the normal distribution.\n\n\n==== Why some distributions are skewed ====\n[[File:SkewedDistribution.png|thumb|500px|right|'''Data can be skewed.''' These graphs show you how distributions can differ according to mode, median and mean of the displayed data.]]\n\nThe most abundant reason for a deviance from the normal distribution is us. We changed the planet and ourselves, creating effects that may change everything, up to the normal distribution. Take [https://link.springer.com/content/pdf/10.1186/1471-2458-12-439.pdf weight]. Today the human population shows a very complex pattern in terms of weight distribution across the globe, and there are many reasons why the weight distribution does not follow a normal distribution. There is no such thing as a normal weight, but studies from indigenous communities show a normal distribution in the weight found in their populations. Within our wider world, this""), Document(page_content=""phenomena we can observe follow a normal distribution.''' The fact that many do not want this to be true is I think associated to the fact that it makes us assume that the world is not complex, which is counterintuitive to many. While I believe that the world can be complex, there are many natural laws that explain many phenomena we investigate. The Gaussian [https://www.youtube.com/watch?v=mtbJbDwqWLE normal distribution] is such an example. [https://studiousguy.com/real-life-examples-normal-distribution/ Most things] that can be measured in any sense (length, weight etc.) are normally distributed, meaning that if you measure many different items of the same thing, the data follows a normal distribution. \n\nThe easiest example is [https://statisticsbyjim.com/basics/normal-distribution/ tallness of people]. While there is a gender difference in terms of height, all people that would identify as e.g.""), Document(page_content=""be analyzed using a variety of methods to draw conclusions, make predictions, or inform decisions\n\n'''What are reasons for outliers?''' There are many possible reasons why outliers may occur in a dataset. Some common reasons include: 1. Measurement errors: Outliers can occur due to errors in the measurement process, such as incorrect readings or faulty equipment. 2. Data entry errors: Outliers can also occur due to errors in data entry, such as transposing numbers or mistyping data. 3. Natural variations: In some cases, outliers may occur naturally as a result of natural variations in the data. For example, extreme weather events or rare occurrences may result in data points that are significantly different from the rest of the data. 4. Fraud: Outliers can also occur as a result of fraudulent activity, such as attempts to manipulate data or hide certain transactions. 5. Sampling errors: In some cases, outliers may occur due to sampling errors, such as a sample that"")]"
How can the Shapiro-Wilk test be used in data distribution?,"The Shapiro-Wilk test can be used to check for normal distribution in data. If the test results are insignificant (p-value > 0.05), it can be assumed that the data is normally distributed."," The Shapiro-Wilk test is a statistical test used to test whether a given sample is normally distributed. The test is used by hypotheses that the data follows a normal distribution. The test results in a p-value, which is the probability that the data is not normally distributed. If the p-value is higher than a pre-died value, such as 0.05, the data is accepted as normally distributed. If the p-value is not higher than the pre-died value, the data is rejected as not normally distributed.

====The Pareto distribution====
[[File","[Document(page_content=""continuous distributions. The distribution describes how the means of small samples of a normal distribution are distributed around the distributions true mean. The locations ''x'' of the means of samples with size n and ''ν = n−1'' degrees of freedom are distributed according to the following probability distribution function:\n[[File:prbdistribution.png|700px|frameless|center]]\nThe gamma function:\n[[File:prbdistribution1.png|700px|frameless|center]]\nFor integer values:\n[[File:prbdistribution2.png|700px|frameless|center]]\nThe t-distribution is symmetric and approximates the normal distribution for large sample sizes.\n\n==t-test==\nTo compare the mean of a distribution with another distributions mean or an arbitrary value μ, a t-test can be used. Depending on the kind of t-test to be conducted, a different t-statistic has to be used. The t-statistic is a random variable which is distributed according to the t-distribution,""), Document(page_content=""While much quantitative data is normally distributed, there are also exceptions, such as discrete data of phenomena that can be counted that is often showing a skewed distribution. Within frequentists statistics, statistical distributions are key, because these allow form a statistical standpoint to [[Experiments and Hypothesis Testing|test hypotheses]]. '''You assume that data follows a certain distribution, and that is often one important preconditions for the test or model you want to conduct.''' Whether your data then shows non-random patterns, but whether a hypothesis can actually be accepted or rejected, depends actually more often than not on the p-value. This value is the calculation whether your results are random and follow mere chance, of whether there is a significant pattern that you tested for. This is at its core what frequentist statistics are all about. \n\nThe most [[Simple Statistical Tests|simple tests]] can test for counts of groups within two variables (chi-square test), comparisons of two distributions (f-test) and the comparison of the mean""), Document(page_content=""to make sure, that the data is normally distributed, you can use the shapiro wilk test\n\nshapiro.test(log_edu)\n\n# and as the p-value is higher than 0.05, log_edu is normally distributed\n\n</syntaxhighlight>\n\n====The Pareto distribution====\n[[File:Bildschirmfoto 2020-04-08 um 12.28.46.png|thumb|300px|'''The Pareto distribution can also be apllied when we are looking at how wealth is spread across the world.''']]\n\n'''Did you know that most people wear 20 % of their clothes 80 % of their time?''' This observation can be described by the [https://www.youtube.com/watch?v=EAynHZE-lK4 Pareto distribution]. For many phenomena that describe proportion within a given population, you often find that few make a lot, and many make few things. Unfortunately this is often the case for workloads, and we"")]"
Why is the Delphi method chosen over traditional forecasting methods?,The Delphi method is chosen over traditional forecasting methods due to a lack of empirical data or theoretical foundations to approach a problem. It's also chosen when the collective judgment of experts is beneficial to problem-solving.,"
The Delphi method is chosen over traditional forecasting methods for a

The Delphi method is chosen over traditional forecasting methods for a more accurate and more accurate over time, and for the process itself that helps individuals better forecast than traditional forecasts would.


[[File:Delphi Method.png|400px|thumb|right|'''The Delphi Method.''' Source: own.]]

The Delphi method is a forecasting and deliberating method that was born from the in-

The Delphi method is a forecasting and deliberating method that was born from the in-","[Document(page_content=""non-Delphi forecasting round, which you can read more about in the publication. Overall, this example shows that the Delphi method works in that it leads to more accurate results over time, and that the process itself helps individuals better forecast than traditional forecasts would.\n\n\n== Key Publications ==\n* Linstone, H. Turoff, M. 1975. ''The Delphi Method: Techniques and Applications''. Addison-Wesley, Boston.\nAn extensive description of the characteristics, history, pitfalls and philosophy behind the Delphi method.\n* Dalkey, N. Helmer, O. 1963. An experimental application of the Delphi method to the use of experts. Management Science 9(3). 458-467.\nThe original document illustrating the first usage of the ''Delphi'' method at RAND.\n* Gordon, T.J. Helmer, O. 1964. Report on a long-range forecasting study. RAND document P-2982.\nThe report that""), Document(page_content=""Report on a long-range forecasting study. RAND document P-2982.\nThe report that popularized ''Delphi'' outside of the military defense field.\n\n\n== References ==\n* (1) Dalkey, N. Helmer, O. 1963. ''An experimental application of the Delphi method to the use of experts.'' Management Science 9(3). 458-467.\n* (2) Rayens, M.K. Hahn, E.J. 2000. ''Building Consensus Using the Policy Delphi Method''. Policy, Politics, & Nursing Practice 1(4). 308-315.\n* (3) Okoli, C. Pawlowski, S.D. 2004. ''The Delphi Method as a Research Tool: An Example, Design Considerations and Applications.'' Information & Management 42(1). 15-29.\n* (4) Linstone, H. Turoff, M. 1975.""), Document(page_content=""for forecasting and deliberating on future issues - was not technologically feasible (4, 5). Instead, experts were invited and asked for their opinions - and Delphi was born (see (1)).\n\n[[File:Delphi Method SCOPUS.png|400px|thumb|right|'''SCOPUS hits for the Delphi method until 2019.''' Search terms: 'Delphi Panel', 'Delphi Method', 'Delphi Methodology', 'Delphi Study', 'Delphi Survey' in Title, Abstract, Keywords. Source: own.]]\n\nIn 1964, a RAND report from Gordon & Helmer brought the method to attention for a wider audience outside the military defense field (4, 5). Subsequently, Delphi became a prominent method in technological forecasting; it was also adapted in management; in fields such as drug policy, education, urban planning; and applied in order to understand economic and social phenomena (2, 4,"")]"
What is the main goal of Sustainability Science and what are the challenges it faces?,"The main goal of Sustainability Science is to develop practical and contexts-sensitive solutions to existent problems through cooperative research with societal actors. The challenges it faces include the need for more work to solve problems and create solutions, the importance of how solutions and knowledge are created, the necessity for society and science to work together, and the challenge of building an educational system that is reflexive and interconnected."," The main goal of Sustainability Science is to find solutions for wicked problems that are deeply nestled in ecological, political, economic and social processes and structures. The challenges it faces are that science is often arrogant, resource driven, and anachronistic, and the current problems demand a new mode of science that is radical yet rooted in long traditions. Transdisciplinary research is a suitable approach for Sustainability Science as it allows for the knowledge of relevant stakeholders, considers normative dimensions, and increases ownership and accountability for the jointly developed solutions. This approach highlights systemic interdependencies, enables","[Document(page_content=""and challenges.'' Sustainability Science 7. 25-43.\n\nDefila, R. Di Giulio, A. (eds). 2018. ''Transdisziplinär und transformativ forschen. Eine Methodensammlung.'' Springer VS.\n\nBrandt et al. 2013. ''A review of transdisciplinary research in sustainability science.'' Ecological Economics 92. 1-15.\n\nGAIA Special Episode ''Labs in the Real World - Advancing Transdisciplinarity and Transformations''. \n\nGibbons, M. (ed.) 1994. ''The new production of knowledge: The dynamics of science and research in contemporary societies.'' SAGE.\n\nWiek, A. and Lang D.J., 2016. ''Transformational Sustainability Research Methodology''. In: Heinrichs, H. et al. (eds.). 2016. ''Sustainability Science''. Dordrecht: Springer Netherlands.\n\n\n== Quellen ==\n*""), Document(page_content='in a grim scenario of our future demise will not help us to prevent this from happening. Instead, [https://www.pnas.org/content/108/49/19449 sustainability science] and many other branches of science opted for a solution orientated agenda, which proclaims that instead of merely describing problems, and despite the strong urge to complain about it, we need to work together and find solutions for these wicked problems. Over the last few decades, science inched its way slowly out of its \'\'ivory towers\'\', and the necessity of science and society [[Transdisciplinarity| working together]] emerged. While this will often bring us closer to potential solutions that ideally serve more and more people, science is still stuck in a mode that is often arrogant, resource driven and anachronistic. While this is surely a harsh word, some people call this ""normal science"". However, the current challenges demand a new mode of science; one that is radical yet rooted in long traditions,'), Document(page_content='importance to Sustainability Science and has received immense recognition in this field in the last years.\'\'\' This is because ""[s]ustainability is also inherently transdisciplinary"" (Stock & Burton 2011, p.1091), as it builds on the premise of solving real-world problems which are deeply nestled in ecological, political, economic and social processes and structures and therefore cannot be understood and solved without engaging with these spheres (Kates et al. 2015). Transdisciplinary research is a suitable approach for Sustainability Science: it allows to incorporate the knowledge of relevant stakeholders; it considers the normative dimensions involved in societal endeavors (that is, diverging norms, goals and visions of different societal spheres); and it increases [[Glossary|legitimacy]], ownership and accountability for the jointly developed solutions (Lang et al. 2012; Stock & Burton 2011). The integrative transdisciplinary approach highlights systemic interdependencies, enables a better understanding of complex issues and provides better knowledge to develop')]"
Why are critical theory and ethics important in modern science?,"Critical theory and ethics are important in modern science because it is flawed with a singular worldview, built on oppression and inequalities, and often lacks the necessary link between empirical and ethical consequences."," Critical theory and ethics are important in modern science as the scientific system is flawed by its foundations in oppression and inequalities. Critical theory provides a perspective to continuously engage with the ethical consequences of science, while ethics provides a theory to act based on our perceptions of reality. By reintegrating the humanities and interacting more strongly with society, scientific disciplines can enable researchers to consider the ethical conduct and consequences of their research. Critical theory and ethics are hence necessary precondition to engage with as researchers in modern science.

== Critical Theory and Bias ==
Critical","[Document(page_content=""that provides a singular and non-holistic worldview, and is widely built on oppression and inequalities. Consequently, the scientific system per se is flawed as its foundations are morally questionable, and often lack the necessary link between the empirical and the ethical consequences of science. Critical theory and ethics are hence the necessary precondition we need to engage with as researchers continuously.\n\n'''Interaction of scientific methods with philosophy and society'''\nScience is challenged: while our scientific knowledge is ever-increasing, this knowledge is often kept in silos, which neither interact with other silos nor with society at large. Scientific disciplines should not only orientate their wider focus and daily interaction more strongly towards society, but also need to reintegrate the humanities in order to enable researchers to consider the ethical conduct and consequences of their research. \n\n* [[History of Methods]]\n* [[History of Methods (German)]]\n\n=== Methods in science ===\nA great diversity of methods exists in science, and no overview that is independent from a disciplinary bias exists to""), Document(page_content='well as other current developments of philosophy can be seen as a thriving towards an integrated and holistic philosophy of science, which may ultimately link to an overaching theory of ethics (Parfit). If the empirical and the critical inform us, then both a philosophy of science and ethics may tell us how we may act based on our perceptions of reality.\n\n== Further Information ==\n[https://www.thoughtco.com/critical-theory-3026623 Some words on Critical Theory]<br>\n[https://www.newworldencyclopedia.org/entry/Critical_realism#Contemporary_critical_realism A short entry on critical realism]\n----\n[[Category:Normativity of Methods]]\n\nThe [[Table_of_Contributors|author]] of this entry is Henrik von Wehrden.'), Document(page_content='associate empirical research and its biases to the three general foundational theories of philosophy - reason, social contract and utilitatrianism -, we should still take this into account, least of all at it leads us to one of the most important developments of the 20th century: Critical Theory.\n\n== Critical Theory and Bias ==\nOut of the growing empiricism of the enlightenment there grew a concern which we came to call Critical Theory. At the heart of critical theory is the focus on critiquing and changing society as a whole, in contrast to only observing or explaining it. Originating in Marx, Critical Theory consists of a clear distancing from previous theories in philosophy - or associated with the social - that try to understand or explain. By embedding society in its historical context (Horkheimer) and by focussing on a continuous and interchanging critique (Benjamin) Critical Theory is a first and bold step towards a more holistic perspective in science. Remembering the Greeks and also some Eastern thinkers, one could')]"
What is system thinking?,"System thinking is a method of investigation that considers interactions and interdependencies within a system, instead of breaking it into parts."," System Thinking is a method for understanding and working with systems, which are inter- connected components that form a whole and interact with each other in dynamic and non-linear relationships. It is based on the idea that the components of a system can best be understood by observing the connections between them and the whole system, rather than just the parts in a 'holistic' approach. System Thinking assumes that all system dynamics are non-linear and only non-linear equations are capable of describing systems that follow non-equilbrium conditions. It can be applied to a system at multiple'systems of systems' or'sc","[Document(page_content='(scientific) model of a system is an expression of System Thinking, but there is more to System Thinking than just building and working with system models (1). System Thinking revolves around the notion of \'holistic\' understanding, i.e. the idea that the components of a system can best be understood by also observing adjacent components and attempting to understand their connections. Among diverging definitions of the term, recurring characteristics of System Thinking are the acknowledgement of non-linear interrelationships between system elements, including [[Glossary|feedback loop]]s, that lead to dynamic behavior of the system and make it necessary to examine the whole system instead of only its parts (6). Further, System Thinking assumes that ""(...) all system dynamics are in principle non-linear"" and that ""(...) only non-linear equations are capable of describing systems that follow non-equililbrium conditions"" (Haraldsson 2004, p.6).\n\n\'\'\'Peter Checkland introduced the notion that there are two main types of System'), Document(page_content=""rain), conceptual (motivation) or real (harvest), quantifiable (money) or rather qualitative (well-being) (2). For example, a system could be a tree, with the leaves, the stem and such elements interacting with each other, but also the forest in which our tree interacts with the soil, the weather, other plants, animals and inanimate objects. The system could also be the globe, where this forest interacts with other ecosystems, or the system in which Planet Earth interacts with the rest of the universe - our solar system. For more background on the definition of System Boundaries, please refer to [[System Boundaries|this entry.]]\n\n'''The system is at the basis of System Thinking.''' System Thinking is a form of scientific approach to organizing and understanding 'systems' as well as solving questions related to them. It can be said that every creation of a (scientific) model of a system is an expression of System Thinking, but there is more to System""), Document(page_content='\'Thinking in Systems\' by \'\'\'Donella Meadows\'\'\', who had been co-authoring the landmark \'Limits to Growth\' before. Sustainability Science, which attempts to bridge the world how it is with the world how it ought to be, relies on System Thinking to understand how the world is and in which \'[[Glossary|leverage points]]\' one needs to intervene to bring about change. System Thinking can also be applied outside of scientific research, e.g. to analyze company-internal processes, for marketing purposes etc. (see e.g. 3)\n\n\n== What the method does ==\nBefore explaining System Thinking, it should first be explained what is a \'system\'.\n\n==== Systems, System Thinking, System Analysis & System Dynamics ====\nA system is a ""(...) network of multiple variables that are connected to each other through causal relationships"", based on which the network ""(...) expresses some sort of behaviour, which can only be characterized through observation as a whole"" (Haraldsson')]"
What is the main principle of the Feynman Method?,The main principle of the Feynman Method is that explaining a topic to someone is the best way to learn it.,"
The main principle of the Feynman Method is that explaining a topic to someone is the best way to learn it. This approach helps us better understand what we are learning, and not just memorize technical terms. This way, we can more easily transfer our new knowledge to unknown situations.

The Feynman Method is a learning technique named after the famous physician Richard Feynman. This method is a simple, circular process that helps us to learn any topic more profound, learn it more quickly and with more depth, and be able to explain it to anyone.

The process of the Feynman Method is simple","[Document(page_content='Richard Feynman, is a learning technique that builds on the idea that explaining a topic to someone is the best way to learn it. This approach helps us better understand what we are learning, and not just memorize technical terms. This way, we can more easily transfer our new knowledge to unknown situations.\n\n== Goals ==\n* Obtain a profound understanding of any topic.\n* Learn more quickly and with more depth.\n* Become able to explain any given topic to anyone.\n\n== Getting Started ==\nThe Feynman method is a simple, circular process:\n\n# \'\'\'Select the topic you want to learn more about.\'\'\' This can be something you need to learn for an exam, or something you are just interested in knowing more about. Don\'t go to broad - focus on a specific topic. You will not be able to explain ""Economics"" or ""Physics"" in one go.\n# \'\'\'Find someone to talk to\'\'\'. Ideally, this person does not know anything about this topic. If you'), Document(page_content='{|class=""wikitable"" style=""text-align: center; width: 100%""\n! colspan = ""4"" | Type !! colspan = ""4"" | Team Size\n|-\n| [[:Category:Collaborative Tools|Collaborative Tools]] || [[:Category:Software|Software]] || \'\'\'[[:Category:Personal Skills|Personal Skills]]\'\'\' || \'\'\'[[:Category:Productivity Tools|Productivity Tools]]\'\'\' || \'\'\'[[:Category:Team Size 1|1]]\'\'\' || [[:Category:Team Size 2-10|2-10]] || [[:Category:Team Size 11-30|11-30]] || [[:Category:Team Size 30+|30+]]\n|}\n\n== What, Why & When ==\n\n\'\'Teaching is the best way to learn.\'\'\n\nThe Feynman Method, named after famous physician Richard Feynman, is a learning technique that builds on the idea that explaining a topic to someone'), Document(page_content='will understand it. Now you have also understood it. Congratulations!\n\n== Links & Further Reading ==\n* [https://karrierebibel.de/feynman-methode/ Karrierebibel]\n* [https://blog.doist.com/feynman-technique/ ToDo-ist]\n* [https://www.goodwall.io/blog/feynman-technique/ Goodwall]\n* [https://www.youtube.com/watch?v=_f-qkGJBPts Thomas Frank - How to learn with the Feynman Technique] \n----\n__NOTOC__\n[[Category:Skills_and_Tools]]\n[[Category:Productivity Tools]]\n[[Category:Personal Skills]]\n[[Category:Team Size 1]]\n\nThe [[Table of Contributors|author]] of this entry is Christopher Franz.')]"
What is the difference between fixed and random factors in ANOVA designs?,"Fixed effects (or fixed factors) are the focus of the study, while random effects (or random factors) are aspects we want to ignore. In medical trials, whether someone smokes is usually a random factor, unless the study is specifically about smoking. Factors in a block design are typically random, while variables related to our hypothesis are fixed."," In ANOVA designs, fixed factors are variables that we are explicitly researching and want to find out about, while random factors are variables that we want to account for and get rid of, or ignore, in our research. Within most medical trials, smoking is a random factor, since it is known to have an impact on many aspects of the studies' focus. However, if the studies focus explicitly on the effects of smoking, then smoking would be a fixed factor. Typically, factors that are part of a block design are random factors, and variables that are constructs relating to our hypothesis are fixed variables. To correct for random","[Document(page_content='fixed or a random] factor is often difficult to consider. Generally, fixed effects are about what we want to find out, while random effects are about aspects which variance we explicitly want to ignore, or better, get rid of. However, it is our choice and part of our design whether a factor is random or fixed. Within most medical trials the information whether someone smokes or not is a random factor, since it is known that smoking influences much of what these studies might be focusing about. This is of course different if these studies focus explicitly on the effects of smoking. Then smoking would be a fixed factor, and the fact whether someone smokes or not is part of the research. Typically, factors that are part of a block design are random factors, and variables that are constructs relating to our hypothesis are fixed variables. To this end, it is helpful to consult existing studies to differentiate between [https://www.youtube.com/watch?v=Vb0GvznHf8U random and'), Document(page_content='to correct for so called random factors, which are elements for which the variance is calculated out of the ANOVA model. This allows for instance to increase the sample size to minimise the effects of the variance in an agricultural experiment which is being conducted on several agricultural fields. In this example, agricultural fields are then included as block factor, which allows to minimise the variance inferred by these replications. Hence, the variance of the agricultural fields is tamed by a higher number of replicates. This led to the ANOVA becoming one of the most relevant methods in statistics, yet recent developments such as the reproducibility crisis in psychology highlight that care needs to be taken to not overplay ones hand. Preregistering hypotheses and more recognition of the [[Limitations of Statistics|limitations]] of such designs currently pave a path towards a more critical future of statistical designs. \n\nAnother development that emerged during the last decades is the conducting of so called real-world experiments, which are often singular case studies'), Document(page_content='random and fixed factors]. Current medical trials may consider many variables, and have to take even more random factors into account. Testing the impact of random factors on the raw data is often a first step when looking at initial data, yet this does not help if it is a purely deductive design. In this case, simplified pre-tests are often a first step to make initial attempts to understand the system and also check whether variables - both fixed or random - are feasible and can be utilised in the respective design. Initial pre-tests at such smaller scales are a typical approach in medical research, yet other branches of research reject them as being too unsystematic. Fisher himself championed small sample designs, and we would encourage pre-tests in field experiments if at all possible. Later flaws and errors in the design can be prevented, although form a statistical standpoint the value of such pre-tests may be limited at best.\n\n==Unexplained variance==\n[[File:Karl')]"
What is the replication crisis and how does it affect modern research?,"The replication crisis refers to the inability to reproduce a substantial proportion of modern research, affecting fields like psychology, medicine, and economics. This is due to statistical issues such as the arbitrary significance threshold of p=0.05, flaws in the connection between theory and methodological design, and the increasing complexity of statistical models."," The replication crisis is a problem in modern research where a substantial proportion of studies, often landmark papers, cannot be reproduced. This is a crisis that affects many fields, not just psychology, and is a complex problem with many roots. The crisis is a problem of statistical fishing, flawed study designs, and a culture that pus

s for significant results at all

Helpful Answer: The replication crisis is a significant problem in modern research where a substantial proportion of studies, often landmark papers, cannot be reproduced. This is a crisis that affects many fields, not just psychology, and is a complex","[Document(page_content='of landmark papers- failed spectacularly. In other words, a substantial proportion of modern research cannot be reproduced. This crisis affects many arenas in sciences, among them psychology, medicine, and economics. While much can be said about the roots and reasons of this crisis, let us look at it from a statistical standpoint. First of all, at a threshold of p=0.05, a certain arbitrary amount of models can be expected to be significant purely by chance. Second, studies are often flawed through the connection between theory and methodological design, where for instance much of the dull results remains unpublished, and statistical designs can biased towards a specific results. Third, statistics slowly eroded into a culture where more complex models and the rate of statistical fishing increased. Here, a preregistration of your design can help, which is often done now in psychology and medicine. Researchers submit their study design to an external platform before they conduct their study, thereby safeguarding from later manipulation. Much can be said to'), Document(page_content='other fields] of production to thrive, but then also did medicine, [https://www.simplypsychology.org/milgram.html psychology], ecology and even [https://www.nature.com/articles/s41599-019-0372-0 economics] use experimental approaches to test specific questions. This systematic generation of knowledge triggered a revolution in science, as knowledge became subsequently more specific and detailed. Take antibiotics, where a wide array of remedies was successively developed and tested. This triggered the cascading effects of antibiotic resistance, demanding new and updated versions to keep track with the bacteria that are likewise constantly evolving. This showcases that while the field experiment led to many positive developments, it also created ripples that are hard to anticipate. There is an overall crisis in complex experiments that is called replication crisis. What is basically meant by that is that some possibilities to replicate the results of studies -often also of landmark papers- failed spectacularly. In other words, a substantial proportion of modern research cannot be'), Document(page_content='a myth at best. Take the example of one dominating [[Glossary|paradigm]] in science right now: Publish or perish. This paradigm highlights the current culture dominating most parts of science. If you do not produce a large amount of peer-reviewed publications, your career will not continue. This created quite a demand on statistics as well, and the urge to arrive at significant results that probably created frequent violations of Occam\'s razor (that is, things should be as complex as necessary, but as simple as possible). The reproducibility crisis in psychology is one example of these developments, yet all other disciplines building on statistics struggle to this end, too. Another problem is the fact that with this [[Questioning the status quo in methods|ever-increasing demand for ""scientific innovation""]], models evolve, and it is hard to catch up. \'\'\'Thus, instead of having robust and parsimonious models, there are more and more unsuitable and overcomplicated models.\'\'\' The')]"
