,question,ground_truth,contexts,answer,answer_relevancy,faithfulness,context_recall,context_precision,answer_correctness
10,What are the assumptions associated with ANCOVA?,"ANCOVA assumptions include linearity, homogeneity of variances, normal distribution of residuals, and optionally, homogeneity of slopes.","['control the ""noise"" caused by covariate variable that is not of experimental interest. This is done in order to see the true effect of the variable of interest on a dependent variable. Fundamental idea of ANCOVA is based on hypothesis testing, its goal is to evaluate multiple mutually exclusive theories about our [[Glossary|data]], where null hypothesis claims that the means of the groups are equal, and alternative [[Glossary|hypothesis]] rejects that based on p-value. Additionally, it is important to highlight that ANCOVA also gives information on variables by means of Sum of Squares partitioning that shows the size of error or unexplained information in relation. Since ANCOVA historically comes from the combination of Linear regression and ANOVA, one should meet the assumptions inherent from them as well as specific to ANCOVA before proceeding to the ANCOVA test.\n\n== Assumptions ==\n\'\'\'Regression assumptions\'\'\'  \n# The relationship between dependent and independent variables must be linear for'
 '==\n\'\'\'Regression assumptions\'\'\'  \n# The relationship between dependent and independent variables must be linear for each treatment group.\n\'\'\'ANOVA assumptions\'\'\'\n# Variances between groups are homogeneous.\n# Residuals are randomly and normally distributed.\n\'\'\'Specific ANCOVA assumptions\'\'\'\n# A further specific (but optional) assumption is homogeneity of slopes. It is optional because it is only required to simplify the model for estimation of adjusted means.\n\n\n==What is One-way ANCOVA?==\nOne-way ANCOVA compares the variance in the group means within a sample with only one independent variable or factor that has three or more than three categorical groups whilst considering the coavriate. Since ANCOVA is hypothesis-based test, we need to have a understanding and well developed question about our data that we want an answer to, before we can generate a hypothesis and run the test.\n\n\n===Data preparation===\nIn order to demonstrate One-way ANCOVA test we will refer to balanced dataset ""anxiety"" taken']"," ANCOVA has assumptions associated with regression, ANOVA, and specific to ANCOVA. The regression assumptions are that the relationship between dependent and independent variables must be linear for each treatment group. The ANOVA assumptions are that the variance between groups are homogeneous and that the error or the unexplained information is randomly and normally distributed. The specific ANCOVA assumptions are that the relationship between the covariate and dependent variable is linear and that the slopes are homogeneous.


===Data preparation===
In order to demonstrate One-way ANCOVA test we will refer to balanced dataset """,1.0000000000000007,,1.0,0.99999999995,0.6759702587584289
11,What are the strengths and challenges of Content Analysis?,"Strengths of Content Analysis include its ability to counteract biases and allow researchers to apply their own social-scientific constructs. Challenges include potential biases in the sampling process, development of the coding scheme, and interpretation of data, as well as the inability to generalize theories and hypotheses beyond the data in qualitative analysis of smaller samples.","['a diverse set of data can be analyzed using Content Analysis. ""Anything that occurs in sufficient numbers and has reasonably stable meanings for a specific group of people may be subjected to content analysis."" (Krippendorff 1989, p.404). The data must convey a message to the receiver and be durable (2, 3). Often, Content Analysis focuses on data that are difficult or impossible to interpret with other methods (3). The data may exist \'naturally\' and be publicly available, for example verbal discourse, written documents, or visual representations from mass media (newspapers, books, films, comics etc.); or be rather unavailable to the public, such as personal letters or witness accounts. The data may also be generated for the research purpose (e.g. interview transcripts) (1, 2, 4).  \n\nWhile there is a wide range of qualitative Content Analysis approaches, this entry will focus on joint characteristics of these. For more information on the different'
 'Overall, in this approach, a deep understanding of the data and their meaning is relevant, as is a proper description of specific cases, and possibly a triangulation with other data sources on the same subject. \n\n\n== Strenghts & Challenges ==\n* Content Analysis counteracts biases because it ""(...) assures not only that all units of analysis receive equal treatment, whether they are entered at the beginning or at the end of an analysis but also that the process is objective in that it does not matter who performs the analysis or where and when."" (see Normativity) (Krippendorff 1989, p.404). In this case, \'objective\' refers to \'intersubjective\'. Yet, biases cannot be entirely prevented, e.g. in the sampling process, the development of the coding scheme, or the interpretation and evaluation of the coded data.\n* Content Analysis allows for researchers to apply their own social-scientific constructs ""by which texts may become meaningful in ways that a culture']"," Content Analysis is a research approach that allows for the analysis of a diverse set of data, which may be difficult or impossible to interpret with other methods. The data must convey a message to the receiver and be durable. Content Analysis counteracts biases because it assures equal treatment of all units of analysis and objective interpretation, but biases cannot be entirely prevented. The approach allows researchers to apply their own social-scientific constructs to texts, and it can be a deep understanding of the data and their meaning is relevant, as is a proper description of specific cases and possibly a triangulation with other data sources on the same subject",0.8868697761350924,1.0,1.0,0.99999999995,0.6320556691575464
12,What are the three main methods to calculate the correlation coefficient and how do they differ?,"The three main methods to calculate the correlation coefficient are Pearson's, Spearman's rank, and Kendall's rank. Pearson's is the most popular and is sensitive to linear relationships with continuous data. Spearman's and Kendall's are non-parametric methods based on ranks, sensitive to non-linear relationships, and measure the monotonic association. Spearman's calculates the rank order of the variables' values, while Kendall's computes the degree of similarity between two sets of ranks.","[""calculate the correlation coefficient: Pearson's correlation coefficient, Spearman's rank correlation coefficient and Kendall's rank coefficient. \n'''Pearson's correlation coefficient''' is the most popular among them. This measure only allows the input of continuous data and is sensitive to linear relationships. \nWhile Pearson's correlation coefficient is a parametric measure, the other two are non-parametric methods based on ranks. Therefore, they are more sensitive to non-linear relationships and measure the monotonic association - either positive or negative. '''Spearman's rank correlation''' coefficient calculates the rank order of the variables' values using a monotonic function whereas '''Kendall's rank correlation coefficient''' computes the degree of similarity between two sets of ranks introducing concordant and discordant pairs.\nSince Pearson's correlation coefficient is the most frequently used one among the correlation coefficients, the examples shown later based on this correlation method.\n\n== Scatter Plot ==\n=== Definition ===\nScatter plots are easy to build and the right way to go, if""
 ""Kendall's tau and Spearman's rho] are usually applied to variables that are not normally distributed. I recommend you just look them up, and keep as a rule of thumb that Spearman's rho is the most robust correlation measure when it comes to non-normally distributed data.\n\n==== Calculating Pearson's correlation coefficient r ====\nThe formula to calculate [https://www.youtube.com/watch?v=2B_UW-RweSE a Pearson correlation coefficient] is fairly simple. You just need to keep in mind that you have two variables or samples, called x and y, and their respective means (m). \n[[File:Bildschirmfoto 2020-05-02 um 09.46.54.png|400px|center|thumb|This is the formula for calculating the Pearson correlation coefficient r.]]\n<br/>\n\n=== Conducting and reading correlations ===\nThere are some core questions related to the application and reading of correlations. These can be of interest whenever you have the""]"," Pearson's correlation coefficient is the most popular method and is sensitive to linear relationships. Spearman's rank correlation coefficient and Kendall's rank correlation coefficient are non-parametric methods based on ranks and are more sensitive to non-linear relationships. Pearson's correlation coefficient is a parametric measure, whereas Spearman's rank correlation coefficient and Kendall's rank correlation coefficient are non-parametric methods. Pearson's correlation coefficient is sensitive to linear relationships, whereas Spearman's rank correlation coefficient and Kendall's rank correlation coefficient measure the monotonic association -",0.9562250359671447,1.0,1.0,0.99999999995,0.816728804849453
13,What is the purpose of a correlogram?,"A correlogram is used to visualize correlation coefficients for multiple variables, allowing for quick determination of relationships, their strength, and direction.","['much more informative and attractive.\n\n\n== Correlogram ==\n=== Definition ===\nThe correlogram visualizes the calculated correlation coefficients for more than two variables. You can quickly determine whether there is a relationship between the variables or not. The different colors give you also the strength and the direction of the relationship. To create such a correlogram, you need to install the R package <syntaxhighlight lang=""R"" inline>corrplot</syntaxhighlight> and import the library. Before we start to create and customize the correlogram, we can calculate the correlation coefficients of the variables and store it in a variable. It is also possible to calculate it when creating the plot, but this makes your code more clear.\n\n=== R Code ===\n<syntaxhighlight lang=""R"" line>\nlibrary(corrplot)\ncorrelations <- cor(mtcars)\n</syntaxhighlight>\n\nClear and meaningful coding and plots are important. In order to achieve this, we have to change the names of the variables'
 '""Gears"", ""Carburetors"")\n</syntaxhighlight>\n[[File:correlogram.png|500px|thumb|right|Fig.5]]\nNow, we are ready to customize and plot the correlogram.\n<syntaxhighlight lang=""R"" line>\n# Fig.5\ncorrplot(correlations,\n         method = ""circle"",\n         type = ""upper"",\n         order = ""hclust"",\n         tl.col = ""black"",\n         tl.srt = 45,\n         tl.cex = 0.6)\n</syntaxhighlight>\n\nThe parameters are different from the previous scatter plots. Obviously, here you need the corrplot() function and define your parameters, regarding']"," The correlogram is a type of plot that visualizes the correlation coefficients between more than two variables. It can quickly determine whether there is a relationship between the variables or not and also give the strength and direction of the relationship. The different colors in the plot can also give you more context and make the plot more informative and attractive. To create a correlogram, you need to install the R package corrplot and import the library, calculate the correlation coefficients of the variables, and customize the plot. The code for creating a correlogram is different from the code for creating scatter plots. The purpose of a corre",0.9452409565847987,1.0,1.0,0.99999999995,0.9094433927385438
14,What is telemetry?,Telemetry is a method used in wildlife ecology that uses radio signals to gather information about an animal.,"['if its performance at tasks in \'\'\'T\'\'\', as measured by \'\'\'P\'\'\', improves with experience \'\'\'E\'\'\'.""[3]\n\nIf you deconstruct this definition, here is what you have:\n* \'\'\'Task (T)\'\'\' is what we want the Machine Learning algorithm to be able to perform once the learning process has finished. Usually, this boils down to predicting a value ([[Regression Analysis|regression]]), deciding in which category or group a given data falls into (classification/clustering), or solve problems in an adaptive way (reinforcement learning).\n* \'\'\'Experience (E)\'\'\' is represented by the data on which the learning is to be based. The data can either be structured - in a tabular format (eg. excel files) - or unstructured - images, audio files, etc.\n* \'\'\'Performance measure (P)\'\'\' is a metric, or a set of metrics, that is used to evaluate the efficacy of the learning process and the ""learned"" algorithm.'
 ""'''Note:''' The German version of this entry can be found here: [[To Rule And To Measure (German)]].\n\n'''In short:''' This entry illustrates different types of data units and approaches to measuring our world.\n\n== Introduction ==\nThroughout history, humans have developed myriads of tools and units that help measure, categorize, compare, analyze and understand things, processes and people - in short, the world. '''We have measured space and time, sound and light, the movement of atoms and molecules, and there is no end in sight'''. You use measurements every day - stepping onto the weighing scale in the morning (don't do that!), calculating the time you need to get to university, the amount of sugar you need for the cake, or the money you spent last weekend. You may even (unconsciously) reflect on the amount of fun different potential activities might be, or think about your level of satisfaction with your last meal. \n\nSome units of measurement are""]"," 

In the context of [[To Rule And To Measure|To Rule and To Measure]] and [[To Rule And To Measure (German) (|To Rule and To Measure (German)]]), telemetry is a way of measuring and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or data that is measured and/ or",1.000000000000001,0.0,0.0,0.0,0.21038982397736472
15,What is a common reason for deviation from the normal distribution?,"A common reason for deviation from the normal distribution is human actions, which have caused changes in patterns such as weight distribution.","[""phenomena we can observe follow a normal distribution.''' The fact that many do not want this to be true is I think associated to the fact that it makes us assume that the world is not complex, which is counterintuitive to many. While I believe that the world can be complex, there are many natural laws that explain many phenomena we investigate. The Gaussian [https://www.youtube.com/watch?v=mtbJbDwqWLE normal distribution] is such an example. [https://studiousguy.com/real-life-examples-normal-distribution/ Most things] that can be measured in any sense (length, weight etc.) are normally distributed, meaning that if you measure many different items of the same thing, the data follows a normal distribution. \n\nThe easiest example is [https://statisticsbyjim.com/basics/normal-distribution/ tallness of people]. While there is a gender difference in terms of height, all people that would identify as e.g.""
 ""you can find the normal distribution even at a 10DM bill.''']]\n\n\n==== Sample size matters ====\n[[File:NormalDistributionSampleSize.png|thumb|500px|right|'''Sample size matters.''' As these five plots show, bigger samples will more likely show a normal distribution.]]\n\nMost things in their natural state follow a normal distribution. If somebody tells you that something is not normally \ndistributed, this person is either very clever or not very clever. A [https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3915399/ small sample] can hamper you from finding a normal distribution. '''If you weigh five people you will hardly find a normal distribution, as the sample is obviously too small.''' While it may seem like a magic trick, it is actually true that many phenomena that can be measured will follow the normal distribution, at least when your sample is large enough. Consequently, much of the probabilistic statistics is built on the normal distribution.\n\n\n====""]"," A common reason for deviation from the normal distribution is a small sample size.


The context of the question is that the normal distribution is a common distribution for many phenomena, such as height or weight. The context of the answer is that a small sample size can make it more likely that the data will not follow a normal distribution. The answer is not just that small samples can make it more likely that the data is not normally distributed, it is that this is a common reason for deviation from the normal distribution.


The context of the question is that the normal distribution is a common distribution for many phenomena",0.9999999999999996,,0.0,0.49999999995,0.7174452717692822
16,How can the Shapiro-Wilk test be used in data distribution?,"The Shapiro-Wilk test can be used to check for normal distribution in data. If the test results are insignificant (p-value > 0.05), it can be assumed that the data is normally distributed.","[""Regression]]\npoly 441 149 304 286 442 414 575 279 [[An_initial_path_towards_statistical_analysis#Not_normally_distributed_dependent_variable|Non-linear distribution of dependent variable]]\n</imagemap>\n\n'''How do I know?'''\n* Inspect the data by looking at [[Introduction_to_statistical_figures#Histogram|histograms]]. The key R command for this is <code>hist()</code>. Compare your distribution to the [[Data distribution#Detecting_the_normal_distribution|Normal Distribution]].  If the data sample size is big enough and the plots look quite symmetric, we can also assume it's normally distributed.\n*  You can also conduct the Shapiro-Wilk test, which helps you assess whether you have a normal distribution. Use <code>shapiro.test(data$column)</code>'. If it returns insignificant results (p-value > 0.05), your data is normally distributed.\n\n\n==== Normally distributed dependent variable: Linear Regression""
 ""continuous distributions. The distribution describes how the means of small samples of a normal distribution are distributed around the distributions true mean. The locations ''x'' of the means of samples with size n and ''ν = n−1'' degrees of freedom are distributed according to the following probability distribution function:\n[[File:prbdistribution.png|700px|frameless|center]]\nThe gamma function:\n[[File:prbdistribution1.png|700px|frameless|center]]\nFor integer values:\n[[File:prbdistribution2.png|700px|frameless|center]]\nThe t-distribution is symmetric and approximates the normal distribution for large sample sizes.\n\n==t-test==\nTo compare the mean of a distribution with another distributions mean or an arbitrary value μ, a t-test can be used. Depending on the kind of t-test to be conducted, a different t-statistic has to be used. The t-statistic is a random variable which is distributed according to the t-distribution,""]"," The Shapiro-Wilk test is a test for the [[Data distribution#Normal_distribution|normally distributed]] data. The test assess whether the data is normally distributed or whether it is different enough to be a different distribution. The test returns a [[p-value|p-value]] which can be used to assess the results. If the [[p-value|p-value]] is > 0.05, the data is normally distributed. If the [[p-value|p-value]] is < 0.05, the data is different enough to be a different distribution. The",0.938598580501675,1.0,1.0,0.99999999995,0.41962627112297235
17,Why is the Delphi method chosen over traditional forecasting methods?,The Delphi method is chosen over traditional forecasting methods due to a lack of empirical data or theoretical foundations to approach a problem. It's also chosen when the collective judgment of experts is beneficial to problem-solving.,"['The participants should be recompensated for their demanding task (4)\n\n\n== Normativity ==\n==== Connectedness / nestedness ====\n* While Delphi is a common forecasting method, backcasting methods (such as [[Visioning & Backcasting|Visioning]]) or [[Scenario Planning]] may also be applied in order to evaluate potential future scenarios without tapping into some of the issues associated with forecasting (see more in the [[Visioning|Visioning]] entry)\n* Delphi, and the conceptual insights gathered during the process, can be a starting point for subsequent research processes.\n* Delphi can be combined with qualitative or quantitative methods beforehand (to gain deeper insights into the problem to be discussed) and afterwards (to gather further data).\n\n==== Everything normative related to this method ====\n* The Delphi method is highly normative because it revolves around the subjective opinions of stakeholders.\n* The selection of the participating experts is a normative endeavour and must be done carefully so as to ensure a variety'
 'and thus facilitates consensus. The participants may also provide reasons for their positions (5, 6). Again, the results are analyzed. The process continues in several rounds (typically 2-5) until a satisfactory degree of consensus among all participants is reached (2-6).\n\n4. Finally, the results of the process are summarized and evaluated for all participants (4).\n\n\n== Strengths & Challenges ==\nThe literature indicates a variety of benefits that the Delphi method offers. \n* Delphi originally emerged due to a lack of data that would have been necessary for traditional forecasting methods. To this day, such a lack of empirical data or theoretical foundations to approach a problem remains a reason to choose Delphi. Delphi may also be an appropriate choice if the collective subjective judgment by the experts is beneficial to the problem-solving process (2, 4, 5, 6).\n* Delphi can be used as a form of group counseling when other forms, such as face-to-face interactions between']"," The Delphi method is chosen over traditional forecasting methods when empirical data or theoretical foundations to approach a problem are lack, and the collective subjective judgment by the experts is beneficial to the problem-solving process.


== Strengths & Challenges ==
The Delphi method offers several benefits, such as:
* The method can be used when empirical data or theoretical foundations to approach a problem are lack.
* The collective subjective judgment by the experts is beneficial to the problem-solving process.
* Delphi can be used as a form of group counseling when other forms",0.9787148502298417,1.0,1.0,0.49999999995,0.6114756525403752
18,What is the main goal of Sustainability Science and what are the challenges it faces?,"The main goal of Sustainability Science is to develop practical and contexts-sensitive solutions to existent problems through cooperative research with societal actors. The challenges it faces include the need for more work to solve problems and create solutions, the importance of how solutions and knowledge are created, the necessity for society and science to work together, and the challenge of building an educational system that is reflexive and interconnected.","[""of the disciplinary dogma.''' I postulate that the method that started them all - philosophy - will be able to solve this problem, but it is not clear when this will happen. Sustainability science is an example of a solution oriented and diverse arena that tries to approach solutions to this end, yet this is why many scientists that define themselves through their discipline reject it. [[Glossary|Dialogue]] will be necessary, and we need to understand that deep focus is possible even for diverse approaches. Learning a method truly takes about as much time as learning a musical instrument, hence thousands of hours of hours at least. Yet while some researchers will be pivotal in integrating diverse approaches to research, the majority will probably commit to a deeper focus. However, appreciation and respect for other forms of knowledge should become part of the academic curriculum, or should be on the agenda even earlier. \n\nTo cut a very long story short, scientific disciplines arose out of a need for a specific labour force, the need for""
 'importance to Sustainability Science and has received immense recognition in this field in the last years.\'\'\' This is because ""[s]ustainability is also inherently transdisciplinary"" (Stock & Burton 2011, p.1091), as it builds on the premise of solving real-world problems which are deeply nestled in ecological, political, economic and social processes and structures and therefore cannot be understood and solved without engaging with these spheres (Kates et al. 2015). Transdisciplinary research is a suitable approach for Sustainability Science: it allows to incorporate the knowledge of relevant stakeholders; it considers the normative dimensions involved in societal endeavors (that is, diverging norms, goals and visions of different societal spheres); and it increases [[Glossary|legitimacy]], ownership and accountability for the jointly developed solutions (Lang et al. 2012; Stock & Burton 2011). The integrative transdisciplinary approach highlights systemic interdependencies, enables a better understanding of complex issues and provides better knowledge to develop']"," The main goal of Sustainability Science is to develop solutions for real-world problems that are deeply nestled in ecological, political, economic and social processes and structures. The challenges it faces are the need for interdisciplinary and transdisciplinary approaches, the need for deep focus and appreciation for other forms of knowledge, and the need for respectful and respectful [[Glossary|Dialogue]] to solve complex issues.

To cut a very long story short, scientific disciplines arose out of a need for a specific labour force and the need to understand and solve specific problems. However, in the context",0.9388671681707835,1.0,1.0,0.99999999995,0.363155090966691
19,Why are critical theory and ethics important in modern science?,"Critical theory and ethics are important in modern science because it is flawed with a singular worldview, built on oppression and inequalities, and often lacks the necessary link between empirical and ethical consequences.","[""that provides a singular and non-holistic worldview, and is widely built on oppression and inequalities. Consequently, the scientific system per se is flawed as its foundations are morally questionable, and often lack the necessary link between the empirical and the ethical consequences of science. Critical theory and ethics are hence the necessary precondition we need to engage with as researchers continuously.\n\n'''Interaction of scientific methods with philosophy and society'''\nScience is challenged: while our scientific knowledge is ever-increasing, this knowledge is often kept in silos, which neither interact with other silos nor with society at large. Scientific disciplines should not only orientate their wider focus and daily interaction more strongly towards society, but also need to reintegrate the humanities in order to enable researchers to consider the ethical conduct and consequences of their research. \n\n* [[History of Methods]]\n* [[History of Methods (German)]]\n\n=== Methods in science ===\nA great diversity of methods exists in science, and no overview that is independent from a disciplinary bias exists to""
 'well as other current developments of philosophy can be seen as a thriving towards an integrated and holistic philosophy of science, which may ultimately link to an overaching theory of ethics (Parfit). If the empirical and the critical inform us, then both a philosophy of science and ethics may tell us how we may act based on our perceptions of reality.\n\n== Further Information ==\n[https://www.thoughtco.com/critical-theory-3026623 Some words on Critical Theory]<br>\n[https://www.newworldencyclopedia.org/entry/Critical_realism#Contemporary_critical_realism A short entry on critical realism]\n----\n[[Category:Normativity of Methods]]\n\nThe [[Table_of_Contributors|author]] of this entry is Henrik von Wehrden.']"," Critical theory and ethics are important in modern science as the scientific system is flawed and built on oppression and inequalities. Critical theory provides a necessary precondition to engage with as researchers continuously, and ethics are necessary to consider the ethical conduct and consequences of research. Scientific disciplines should interact more strongly with society and reintegrate the humanities to enable researchers to consider the ethical consequences of their research. A philosophy of science and ethics may ultimately link to an overaching theory of ethics.

[[Category:Helpful_A]]

[[Category:Science]]

[[",0.9999989768854567,1.0,1.0,0.99999999995,0.4007265035155664
20,What is system thinking?,"System thinking is a method of investigation that considers interactions and interdependencies within a system, instead of breaking it into parts.","[""rain), conceptual (motivation) or real (harvest), quantifiable (money) or rather qualitative (well-being) (2). For example, a system could be a tree, with the leaves, the stem and such elements interacting with each other, but also the forest in which our tree interacts with the soil, the weather, other plants, animals and inanimate objects. The system could also be the globe, where this forest interacts with other ecosystems, or the system in which Planet Earth interacts with the rest of the universe - our solar system. For more background on the definition of System Boundaries, please refer to [[System Boundaries|this entry.]]\n\n'''The system is at the basis of System Thinking.''' System Thinking is a form of scientific approach to organizing and understanding 'systems' as well as solving questions related to them. It can be said that every creation of a (scientific) model of a system is an expression of System Thinking, but there is more to System""
 '2010, p.143). SST is defined by a systemic and iterative approach to understanding the world and acknowledges that social systems include diverse sets of worldviews and interests (9). In SST, the observer interacts with the system they observe and cannot optimize it, but improve it through active involvement. In this view, a social organisation could be a \'system\'.\n\n[[File:Causal Loop Diagram - Hard vs Soft.png|450px|thumb|right|\'\'\'Hard System Thinking and Soft System Thinking\'\'\' according to Checkland. Source: Checkland 2000, p.18]]\n\nSystem Thinking (especially HST) finds concrete applications in science through two concepts that it builds upon: \'\'System Analysis\'\' and \'\'System Dynamics\'\' (1).\n\n\'\'System Analysis\'\' ""(...) is about discovering organisational structures in systems and creating insights into the organisation of causalities. It is about taking a problem apart and reassembling it in order to understand its components and feedback relationships."" (Haraldsson']"," System Thinking is a scientific approach to understanding and solving questions related to systems. It can be defined as the creation of a model of a system, and it acknowledges that social systems include diverse sets of worldviews and interests. System Thinking is iterative and the observer interacts with the system they observe, and cannot optimize it, but can improve it through active involvement. System Thinking finds concrete applications in science through the concepts of System Analysis and System Dynamics. System Analysis is about discovering the organisational structures in systems and creating insights into the causalities, and it is about taking a problem apart and reassem",0.9846133596243264,1.0,1.0,0.99999999995,0.36806582894486034
21,What is the main principle of the Feynman Method?,The main principle of the Feynman Method is that explaining a topic to someone is the best way to learn it.,"['Richard Feynman, is a learning technique that builds on the idea that explaining a topic to someone is the best way to learn it. This approach helps us better understand what we are learning, and not just memorize technical terms. This way, we can more easily transfer our new knowledge to unknown situations.\n\n== Goals ==\n* Obtain a profound understanding of any topic.\n* Learn more quickly and with more depth.\n* Become able to explain any given topic to anyone.\n\n== Getting Started ==\nThe Feynman method is a simple, circular process:\n\n# \'\'\'Select the topic you want to learn more about.\'\'\' This can be something you need to learn for an exam, or something you are just interested in knowing more about. Don\'t go to broad - focus on a specific topic. You will not be able to explain ""Economics"" or ""Physics"" in one go.\n# \'\'\'Find someone to talk to\'\'\'. Ideally, this person does not know anything about this topic. If you'
 '{|class=""wikitable"" style=""text-align: center; width: 100%""\n! colspan = ""4"" | Type !! colspan = ""4"" | Team Size\n|-\n| [[:Category:Collaborative Tools|Collaborative Tools]] || [[:Category:Software|Software]] || \'\'\'[[:Category:Personal Skills|Personal Skills]]\'\'\' || \'\'\'[[:Category:Productivity Tools|Productivity Tools]]\'\'\' || \'\'\'[[:Category:Team Size 1|1]]\'\'\' || [[:Category:Team Size 2-10|2-10]] || [[:Category:Team Size 11-30|11-30]] || [[:Category:Team Size 30+|30+]]\n|}\n\n== What, Why & When ==\n\n\'\'Teaching is the best way to learn.\'\'\n\nThe Feynman Method, named after famous physician Richard Feynman, is a learning technique that builds on the idea that explaining a topic to someone']","
The main principle of the Feynman Method is that explaining a topic to someone is the best way to learn it. This approach helps us better understand what we are learning, and not just memorize technical terms. This way, we can more easily transfer our new knowledge to unknown situations.

== Tools ==

The Feynman Method is a simple, circular process:

1. '''Select the topic you want to learn more about.'''
2. '''Find someone to talk to'''. Ideally, this person does not know anything about this topic. If you can't, you can explain it",1.0,1.0,1.0,0.99999999995,0.61067513851664
22,What is the difference between fixed and random factors in ANOVA designs?,"Fixed effects (or fixed factors) are the focus of the study, while random effects (or random factors) are aspects we want to ignore. In medical trials, whether someone smokes is usually a random factor, unless the study is specifically about smoking. Factors in a block design are typically random, while variables related to our hypothesis are fixed.","['fixed or a random] factor is often difficult to consider. Generally, fixed effects are about what we want to find out, while random effects are about aspects which variance we explicitly want to ignore, or better, get rid of. However, it is our choice and part of our design whether a factor is random or fixed. Within most medical trials the information whether someone smokes or not is a random factor, since it is known that smoking influences much of what these studies might be focusing about. This is of course different if these studies focus explicitly on the effects of smoking. Then smoking would be a fixed factor, and the fact whether someone smokes or not is part of the research. Typically, factors that are part of a block design are random factors, and variables that are constructs relating to our hypothesis are fixed variables. To this end, it is helpful to consult existing studies to differentiate between [https://www.youtube.com/watch?v=Vb0GvznHf8U random and'
 'to correct for so called random factors, which are elements for which the variance is calculated out of the ANOVA model. This allows for instance to increase the sample size to minimise the effects of the variance in an agricultural experiment which is being conducted on several agricultural fields. In this example, agricultural fields are then included as block factor, which allows to minimise the variance inferred by these replications. Hence, the variance of the agricultural fields is tamed by a higher number of replicates. This led to the ANOVA becoming one of the most relevant methods in statistics, yet recent developments such as the reproducibility crisis in psychology highlight that care needs to be taken to not overplay ones hand. Preregistering hypotheses and more recognition of the [[Limitations of Statistics|limitations]] of such designs currently pave a path towards a more critical future of statistical designs. \n\nAnother development that emerged during the last decades is the conducting of so called real-world experiments, which are often singular case studies']"," In ANOVA designs, fixed factors are variables that are part of the research hypothesis and are explicitly model-fitted, while random factors are variables that are included to correct for variance in the design and are not explicitly model-fitted. Within most medical trials, smoking is a random factor since it is known to be a factor that influences the variables being re-s re-s- re-s- re-s- re-s- re-s- re-s- re-s- re-s- re-s- re-s- re-s- re-s- re-s- re",0.9424078234437222,0.6666666666666666,1.0,0.99999999995,0.6050368480649049
23,What is the replication crisis and how does it affect modern research?,"The replication crisis refers to the inability to reproduce a substantial proportion of modern research, affecting fields like psychology, medicine, and economics. This is due to statistical issues such as the arbitrary significance threshold of p=0.05, flaws in the connection between theory and methodological design, and the increasing complexity of statistical models.","['other fields] of production to thrive, but then also did medicine, [https://www.simplypsychology.org/milgram.html psychology], ecology and even [https://www.nature.com/articles/s41599-019-0372-0 economics] use experimental approaches to test specific questions. This systematic generation of knowledge triggered a revolution in science, as knowledge became subsequently more specific and detailed. Take antibiotics, where a wide array of remedies was successively developed and tested. This triggered the cascading effects of antibiotic resistance, demanding new and updated versions to keep track with the bacteria that are likewise constantly evolving. This showcases that while the field experiment led to many positive developments, it also created ripples that are hard to anticipate. There is an overall crisis in complex experiments that is called replication crisis. What is basically meant by that is that some possibilities to replicate the results of studies -often also of landmark papers- failed spectacularly. In other words, a substantial proportion of modern research cannot be'
 'of landmark papers- failed spectacularly. In other words, a substantial proportion of modern research cannot be reproduced. This crisis affects many arenas in sciences, among them psychology, medicine, and economics. While much can be said about the roots and reasons of this crisis, let us look at it from a statistical standpoint. First of all, at a threshold of p=0.05, a certain arbitrary amount of models can be expected to be significant purely by chance. Second, studies are often flawed through the connection between theory and methodological design, where for instance much of the dull results remains unpublished, and statistical designs can biased towards a specific results. Third, statistics slowly eroded into a culture where more complex models and the rate of statistical fishing increased. Here, a preregistration of your design can help, which is often done now in psychology and medicine. Researchers submit their study design to an external platform before they conduct their study, thereby safeguarding from later manipulation. Much can be said to']","

Question: What is the replication crisis and how does it affect modern research?

 Answer:",1.0000000000000002,,1.0,0.99999999995,0.6495052826422777
